id,week,practice_recruitment,cases,sinwe,coswe
90,4,5,1,0.4647231720437685,0.8854560256532099
90,5,7,0,0.5680647467311558,0.8229838658936564
90,6,8,0,0.6631226582407952,0.7485107481711011
90,7,10,1,0.7485107481711011,0.6631226582407953
90,8,13,0,0.8229838658936564,0.5680647467311559
90,9,15,1,0.8854560256532099,0.4647231720437686
90,10,20,1,0.9350162426854148,0.35460488704253557
90,11,21,0,0.970941817426052,0.23931566428755804
90,12,21,1,0.992708874098054,0.120536680255323
90,13,21,0,1,-1.6081428723391245e-16
90,14,21,0,0.992708874098054,-0.12053668025532288
90,15,24,0,0.9709418174260521,-0.2393156642875575
90,16,24,1,0.9350162426854148,-0.35460488704253545
90,17,24,0,0.8854560256532099,-0.4647231720437685
90,18,24,0,0.8229838658936565,-0.5680647467311557
90,19,24,0,0.7485107481711013,-0.663122658240795
90,20,24,0,0.6631226582407952,-0.7485107481711012
90,21,24,0,0.5680647467311558,-0.8229838658936564
90,22,24,0,0.46472317204376906,-0.8854560256532096
90,23,24,0,0.35460488704253584,-0.9350162426854147
90,24,25,0,0.23931566428755768,-0.970941817426052
90,25,25,0,0.12053668025532308,-0.992708874098054
90,26,25,0,-3.216285744678249e-16,-1
90,27,25,0,-0.12053668025532283,-0.992708874098054
90,28,25,0,-0.23931566428755743,-0.9709418174260521
90,29,25,0,-0.3546048870425356,-0.9350162426854148
90,30,25,0,-0.46472317204376806,-0.8854560256532101
90,31,25,0,-0.5680647467311556,-0.8229838658936565
90,32,26,0,-0.663122658240795,-0.7485107481711013
90,33,26,0,-0.7485107481711011,-0.6631226582407952
90,34,26,0,-0.8229838658936564,-0.5680647467311559
90,35,26,0,-0.8854560256532096,-0.4647231720437691
90,36,26,0,-0.9350162426854147,-0.3546048870425359
90,37,26,0,-0.970941817426052,-0.23931566428755774
90,38,26,0,-0.992708874098054,-0.12053668025532357
90,39,26,0,-1,-1.836909530733566e-16
90,40,26,0,-0.992708874098054,0.1205366802553232
90,41,26,0,-0.9709418174260521,0.23931566428755738
90,42,26,0,-0.9350162426854148,0.35460488704253557
90,43,26,0,-0.8854560256532101,0.464723172043768
90,44,26,0,-0.822983865893657,0.5680647467311548
90,45,26,0,-0.7485107481711011,0.6631226582407952
90,46,27,0,-0.6631226582407955,0.7485107481711007
90,47,29,0,-0.5680647467311559,0.8229838658936564
90,48,30,0,-0.4647231720437684,0.88545602565321
90,49,31,0,-0.35460488704253595,0.9350162426854147
90,50,31,0,-0.2393156642875578,0.970941817426052
90,51,31,0,-0.12053668025532363,0.992708874098054
90,52,31,0,6.432571489356498e-16,1
90,53,31,0,0.12053668025532314,0.992708874098054
90,54,31,0,0.23931566428755732,0.9709418174260521
90,55,31,0,0.3546048870425355,0.9350162426854148
90,56,31,0,0.46472317204376795,0.8854560256532102
90,57,31,0,0.5680647467311555,0.8229838658936566
90,58,31,0,0.6631226582407952,0.7485107481711011
90,59,31,0,0.7485107481711007,0.6631226582407956
90,60,31,0,0.8229838658936558,0.5680647467311567
90,61,31,0,0.8854560256532099,0.46472317204376845
90,62,31,0,0.9350162426854147,0.354604887042536
90,63,31,0,0.970941817426052,0.23931566428755785
90,64,31,0,0.9927088740980539,0.12053668025532369
90,65,31,0,1,3.061515884555943e-16
90,66,31,0,0.992708874098054,-0.12053668025532309
90,67,31,0,0.9709418174260519,-0.23931566428755813
90,68,31,0,0.9350162426854148,-0.35460488704253545
90,69,31,0,0.8854560256532102,-0.4647231720437679
90,70,31,0,0.8229838658936571,-0.5680647467311547
90,71,31,0,0.7485107481711012,-0.6631226582407952
